row,col,type
14148,14506,5
14148,14532,5
14148,14758,5
14148,10602,5
14148,10799,5
14148,15255,5
14148,15376,5
14148,15377,5
14149,14287,5
14149,14406,5
14149,14408,5
14149,14504,5
14149,14532,5
14149,14598,5
14149,10901,5
14149,14982,5
14149,15186,5
14149,15376,5
14149,15377,5
14149,11402,5
14151,14223,5
14151,14224,5
14151,14228,5
14151,14229,5
14151,14231,5
14151,14232,5
14151,10141,5
14151,14235,5
14151,14238,5
14151,14261,5
14151,10517,5
14151,14658,5
14151,15367,5
14152,14968,5
14152,11465,5
14152,15483,5
14152,15484,5
14152,15487,5
14153,11203,5
14153,15483,5
14153,15487,5
10067,14157,5
10067,11363,5
10067,15484,5
14154,10070,5
14154,14156,5
10068,10070,5
10068,14156,5
10069,10070,5
10070,14156,5
10070,14777,5
10070,10812,5
10070,14933,5
10070,14959,5
10070,10960,5
14157,11363,5
14160,14161,5
14160,10219,5
14160,14737,5
14160,10661,5
14160,10780,5
14160,10796,5
14160,10995,5
14160,15464,5
14160,11477,5
14161,14181,5
14161,14193,5
14161,14248,5
14161,14252,5
14161,10231,5
14161,14405,5
14161,10327,5
14161,10328,5
14161,14443,5
14161,10386,5
14161,10390,5
14161,14537,5
14161,10516,5
14161,14657,5
14161,14713,5
14161,14765,5
14161,14843,5
14161,10755,5
14161,14908,5
14161,14914,5
14161,14939,5
14161,14940,5
14161,10872,5
14161,10873,5
14161,10874,5
14161,14974,5
14161,14980,5
14161,15008,5
14161,15027,5
14161,15095,5
14161,15142,5
14161,15143,5
14161,15186,5
14161,15187,5
14161,15204,5
14161,15210,5
14161,15223,5
14161,15224,5
14161,15255,5
14161,11235,5
14161,11288,5
14161,15321,5
14161,15391,5
14161,15397,5
14161,11426,5
14161,15446,5
14161,11451,5
14161,11454,5
14162,14174,5
14162,10089,5
14162,10106,5
14162,14252,5
14162,14285,5
14162,10219,5
14162,10222,5
14162,14342,5
14162,14347,5
14162,14348,5
14162,14364,5
14162,10255,5
14162,10310,5
14162,10329,5
14162,14437,5
14162,14451,5
14162,10360,5
14162,14457,5
14162,14461,5
14162,14463,5
14162,14468,5
14162,14598,5
14162,14599,5
14162,14666,5
14162,14667,5
14162,14680,5
14162,10566,5
14162,10601,5
14162,10602,5
14162,14760,5
14162,10603,5
14162,14765,5
14162,14854,5
14162,14856,5
14162,14857,5
14162,10780,5
14162,14939,5
14162,14940,5
14162,14946,5
14162,14949,5
14162,10901,5
14162,14977,5
14162,15029,5
14162,11025,5
14162,15107,5
14162,15147,5
14162,15199,5
14162,15225,5
14162,15227,5
14162,15230,5
14162,15306,5
14162,11302,5
14162,11309,5
14162,15343,5
14162,15384,5
14162,11370,5
14162,15392,5
14162,11451,5
14162,11454,5
14162,11488,5
14162,15545,5
10072,14568,5
10072,14942,5
10072,14989,5
10072,15084,5
10072,15087,5
10072,15193,5
10072,11302,5
10072,15330,5
10073,14978,5
10074,15147,5
14165,15376,5
14165,15377,5
14167,14196,5
14167,10661,5
14167,10755,5
14167,14858,5
14167,10761,5
14167,10893,5
14167,15014,5
14167,15051,5
14167,15187,5
14167,15364,5
14167,15464,5
14168,14169,5
14168,14785,5
14168,14933,5
14169,14599,5
14169,15190,5
14169,11221,5
14172,14258,5
14172,14260,5
14172,14452,5
14172,14504,5
14172,14505,5
14172,10749,5
14172,14844,5
14172,14918,5
14172,14993,5
14172,15223,5
14172,15224,5
14172,11203,5
14172,15392,5
14172,11410,5
14174,14941,5
14174,15014,5
14174,15090,5
14174,15095,5
10089,14282,5
10089,14410,5
10089,14414,5
10089,14465,5
10089,14504,5
10089,14505,5
10089,14531,5
10089,14847,5
10089,14999,5
10089,15038,5
10089,11169,5
10089,11440,5
10089,15483,5
10089,15484,5
10089,15487,5
14176,14177,5
14176,14750,5
14178,14295,5
14178,14414,5
14178,14531,5
14178,14663,5
14178,10661,5
14178,14900,5
14178,14989,5
14178,15265,5
14178,15472,5
10098,10099,5
10098,14193,5
10098,10278,5
10098,10299,5
10098,14446,5
10098,14485,5
10098,14504,5
10098,10422,5
10098,14682,5
10098,14777,5
10098,10812,5
10098,14933,5
10098,14944,5
10098,14973,5
10098,14986,5
10098,15265,5
10098,11473,5
10099,14348,5
10099,14387,5
10099,14777,5
10102,14257,5
10102,14261,5
10102,15187,5
10106,14282,5
10106,14357,5
10106,10255,5
10106,10283,5
10106,10422,5
10106,14532,5
10106,10495,5
10106,10502,5
10106,14796,5
10106,14847,5
10106,14855,5
10106,14856,5
10106,14857,5
10106,14904,5
10106,14914,5
10106,14927,5
10106,14940,5
10106,15014,5
10106,10970,5
10106,10994,5
10106,15089,5
10106,15224,5
10106,11227,5
10106,11410,5
10106,15447,5
10106,11454,5
10107,15483,5
10107,15487,5
10108,11465,5
10108,15483,5
10108,15484,5
10108,15485,5
10108,15487,5
10110,11465,5
10110,15483,5
10110,15484,5
10110,15487,5
14181,14182,5
14181,14278,5
14181,14282,5
14181,10219,5
14181,10231,5
14181,10255,5
14181,10274,5
14181,14424,5
14181,10329,5
14181,14461,5
14181,10390,5
14181,10400,5
14181,14499,5
14181,14505,5
14181,10519,5
14181,10538,5
14181,10603,5
14181,14854,5
14181,14856,5
14181,14904,5
14181,14918,5
14181,10821,5
14181,14965,5
14181,14975,5
14181,14979,5
14181,14980,5
14181,15004,5
14181,10994,5
14181,15061,5
14181,11025,5
14181,15204,5
14181,15210,5
14181,11174,5
14181,11189,5
14181,11214,5
14181,11234,5
14181,11235,5
14181,11318,5
14181,15371,5
14181,11395,5
14181,11426,5
14181,11477,5
14181,15499,5
14182,10121,5
14182,14456,5
14182,14752,5
14182,10602,5
14182,10603,5
14182,14761,5
14182,14799,5
14182,14844,5
14182,14918,5
14182,14974,5
14182,10914,5
10121,14184,5
10121,10122,5
10121,14466,5
10121,14504,5
10121,14532,5
10121,15084,5
10121,15085,5
10121,15222,5
10121,15376,5
10121,15384,5
10121,11370,5
10121,11440,5
14184,10122,5
14184,14414,5
14184,14504,5
14184,14658,5
14184,14680,5
14184,14752,5
14184,15084,5
14184,15085,5
14184,11311,5
14184,15376,5
14184,15391,5
14184,15468,5
14184,11451,5
14184,11454,5
10122,14193,5
10122,10314,5
10122,14433,5
10122,15107,5
10122,15187,5
10122,15376,5
10122,15384,5
10122,11370,5
10122,15391,5
10122,15476,5
14187,10157,5
14187,10226,5
14187,14310,5
14187,14457,5
14187,14463,5
14187,14532,5
14187,10601,5
14187,14758,5
14187,14759,5
14187,10602,5
14187,10603,5
14187,10783,5
14187,14888,5
14187,14904,5
14187,14939,5
14187,14957,5
14187,15014,5
14187,15017,5
14187,11168,5
14187,11288,5
14187,11410,5
14187,11440,5
14187,15464,5
14187,15501,5
14192,10265,5
14192,10400,5
14192,10512,5
14192,14921,5
14192,14922,5
14192,14988,5
14192,14989,5
14192,15277,5
14192,15446,5
14192,15544,5
14193,14194,5
14193,14248,5
14193,14285,5
14193,14310,5
14193,14327,5
14193,14347,5
14193,14357,5
14193,14424,5
14193,14443,5
14193,14455,5
14193,14459,5
14193,14467,5
14193,10369,5
14193,10386,5
14193,14490,5
14193,10422,5
14193,14515,5
14193,14519,5
14193,14532,5
14193,14550,5
14193,14654,5
14193,10515,5
14193,10516,5
14193,14657,5
14193,10519,5
14193,14684,5
14193,14737,5
14193,14765,5
14193,14785,5
14193,14786,5
14193,10652,5
14193,14796,5
14193,14800,5
14193,14801,5
14193,14841,5
14193,14843,5
14193,10755,5
14193,14858,5
14193,10761,5
14193,14904,5
14193,14914,5
14193,14915,5
14193,14926,5
14193,14936,5
14193,10865,5
14193,10900,5
14193,14970,5
14193,10901,5
14193,14973,5
14193,14988,5
14193,15003,5
14193,15004,5
14193,10945,5
14193,15014,5
14193,15018,5
14193,10964,5
14193,10970,5
14193,10972,5
14193,15026,5
14193,10989,5
14193,15048,5
14193,15051,5
14193,15085,5
14193,15087,5
14193,15089,5
14193,11055,5
14193,15106,5
14193,11085,5
14193,15147,5
14193,11140,5
14193,15205,5
14193,15210,5
14193,11201,5
14193,11274,5
14193,11306,5
14193,11313,5
14193,15339,5
14193,15340,5
14193,15351,5
14193,11370,5
14193,15428,5
14193,11410,5
14193,15452,5
14193,15461,5
14193,15470,5
14193,11454,5
14193,15489,5
14193,11530,5
14193,15545,5
14193,15546,5
14194,14387,5
14194,10299,5
14194,14487,5
14194,14488,5
14194,14489,5
14194,14490,5
14194,14856,5
14194,11168,5
14194,11318,5
14194,15370,5
14195,10219,5
14195,10239,5
14195,14350,5
14195,14446,5
14195,14489,5
14195,11318,5
14195,15462,5
14195,15464,5
14195,11449,5
14196,10326,5
14196,14531,5
14196,10610,5
14196,10894,5
14196,14965,5
14196,14982,5
14196,10984,5
14196,15193,5
14196,11235,5
14196,15416,5
14197,14215,5
14197,14216,5
14197,10157,5
14197,10219,5
14197,10791,5
14197,14957,5
14197,10989,5
14197,15186,5
14197,11302,5
14197,15470,5
14197,11450,5
14197,15472,5
14197,11451,5
14198,14308,5
14198,14463,5
14198,14537,5
14198,14676,5
14198,14758,5
14198,10783,5
14198,14892,5
14198,14904,5
14201,14444,5
14201,10463,5
14201,11451,5
14202,14414,5
14202,14504,5
14202,14505,5
14202,10412,5
14202,14506,5
14202,14532,5
14202,10512,5
14202,14999,5
14205,10986,5
14205,15078,5
14205,15470,5
14206,14207,5
14206,14208,5
14206,14209,5
14206,15086,5
14206,15453,5
14207,14208,5
14207,14209,5
14210,14211,5
14210,14212,5
14210,14213,5
14210,14372,5
14211,14212,5
14211,14213,5
14212,14213,5
14212,14848,5
14212,14850,5
14213,11455,5
10137,10287,5
10137,14419,5
10137,14486,5
10137,14684,5
10137,11318,5
14215,14216,5
14215,14217,5
14215,10139,5
14215,14218,5
14215,14224,5
14215,14225,5
14215,14227,5
14215,14230,5
14215,14231,5
14215,10163,5
14215,14282,5
14215,14285,5
14215,10219,5
14215,14324,5
14215,14349,5
14215,14363,5
14215,10255,5
14215,14399,5
14215,10316,5
14215,14408,5
14215,14409,5
14215,14417,5
14215,14418,5
14215,14420,5
14215,14423,5
14215,14424,5
14215,14427,5
14215,10325,5
14215,10329,5
14215,14433,5
14215,14456,5
14215,14457,5
14215,14460,5
14215,14461,5
14215,10366,5
14215,14463,5
14215,14473,5
14215,10382,5
14215,14488,5
14215,14489,5
14215,10393,5
14215,14490,5
14215,14491,5
14215,14519,5
14215,14532,5
14215,10481,5
14215,14643,5
14215,14654,5
14215,10515,5
14215,14687,5
14215,10598,5
14215,10601,5
14215,10602,5
14215,14760,5
14215,10603,5
14215,14765,5
14215,10610,5
14215,10755,5
14215,14854,5
14215,14855,5
14215,14856,5
14215,14857,5
14215,14871,5
14215,14904,5
14215,14911,5
14215,14914,5
14215,10859,5
14215,15018,5
14215,15038,5
14215,15085,5
14215,15090,5
14215,11055,5
14215,15112,5
14215,15113,5
14215,15116,5
14215,11069,5
14215,15140,5
14215,15204,5
14215,15205,5
14215,15206,5
14215,11169,5
14215,15213,5
14215,15219,5
14215,15254,5
14215,11336,5
14215,15367,5
14215,15430,5
14215,11421,5
14215,15452,5
14215,15462,5
14215,15463,5
14215,15470,5
14215,15472,5
14215,11451,5
14215,15473,5
14215,15474,5
14215,11454,5
14215,11513,5
14216,14217,5
14216,10139,5
14216,14218,5
14216,14219,5
14216,14224,5
14216,14225,5
14216,14227,5
14216,14230,5
14216,14231,5
14216,14248,5
14216,14252,5
14216,14282,5
14216,14285,5
14216,10219,5
14216,14324,5
14216,14363,5
14216,14399,5
14216,10316,5
14216,14408,5
14216,14409,5
14216,14417,5
14216,14418,5
14216,14420,5
14216,14423,5
14216,14424,5
14216,14427,5
14216,10325,5
14216,10329,5
14216,14433,5
14216,14456,5
14216,14457,5
14216,14461,5
14216,10366,5
14216,14463,5
14216,14488,5
14216,14489,5
14216,10393,5
14216,14490,5
14216,14491,5
14216,14519,5
14216,10481,5
14216,14654,5
14216,14687,5
14216,10601,5
14216,10602,5
14216,14760,5
14216,10603,5
14216,14765,5
14216,14854,5
14216,14855,5
14216,14856,5
14216,14857,5
14216,14871,5
14216,14911,5
14216,10859,5
14216,14957,5
14216,10901,5
14216,15018,5
14216,15085,5
14216,15090,5
14216,15112,5
14216,15113,5
14216,15116,5
14216,11069,5
14216,15140,5
14216,15142,5
14216,15204,5
14216,15205,5
14216,15206,5
14216,11169,5
14216,15213,5
14216,15217,5
14216,15219,5
14216,15321,5
14216,11336,5
14216,15430,5
14216,11421,5
14216,15452,5
14216,15462,5
14216,15463,5
14216,15470,5
14216,15472,5
14216,11451,5
14216,15473,5
14216,15474,5
14216,11454,5
14216,11513,5
14217,10139,5
14217,14218,5
14217,14219,5
14217,14224,5
14217,14225,5
14217,14226,5
14217,14227,5
14217,14229,5
14217,14230,5
14217,14231,5
14217,14232,5
14217,10141,5
14217,14233,5
14217,14234,5
14217,14235,5
14217,10142,5
14217,14236,5
14217,14237,5
14217,14238,5
14217,14550,5
14217,15349,5
10139,14218,5
10139,14219,5
10139,14224,5
10139,14225,5
10139,14227,5
10139,14230,5
10139,14231,5
10139,14232,5
10139,10141,5
10139,14233,5
10139,14234,5
10139,14235,5
10139,10142,5
10139,14236,5
10139,14237,5
10139,14238,5
10139,14550,5
10139,15349,5
10139,15367,5
14218,14219,5
14218,14224,5
14218,14225,5
14218,14227,5
14218,14230,5
14218,14231,5
14219,14224,5
14219,14225,5
14219,14227,5
14219,14230,5
14221,14222,5
14221,14223,5
14221,14224,5
14221,14225,5
14221,14226,5
14221,14227,5
14221,14228,5
14221,14229,5
14221,14230,5
14221,14231,5
14221,14463,5
14221,14549,5
14221,14550,5
14221,14658,5
14221,15008,5
14221,15349,5
14221,15367,5
14222,14223,5
14222,14224,5
14222,14225,5
14222,14226,5
14222,14227,5
14222,14228,5
14222,14229,5
14222,14230,5
14222,14231,5
14222,14549,5
14222,15008,5
14223,14224,5
14223,14225,5
14223,14226,5
14223,14227,5
14223,14228,5
14223,14229,5
14223,14230,5
14223,14231,5
14223,15008,5
14224,14225,5
14224,14226,5
14224,14227,5
14224,14228,5
14224,14229,5
14224,14230,5
14224,14231,5
14224,14232,5
14224,10141,5
14224,14233,5
14224,14234,5
14224,14235,5
14224,10142,5
14224,14236,5
14224,14237,5
14224,14238,5
14224,14261,5
14224,14550,5
14224,10517,5
14224,14658,5
14224,15008,5
14224,15009,5
14224,15284,5
14224,15349,5
14224,15367,5
14225,14226,5
14225,14227,5
14225,14228,5
14225,14229,5
14225,14230,5
14225,14231,5
14225,14232,5
14225,10141,5
14225,14233,5
14225,14234,5
14225,14235,5
14225,10142,5
14225,14236,5
14225,14237,5
14225,14238,5
14225,15008,5
14225,15009,5
14226,14227,5
14226,14228,5
14226,14229,5
14226,14230,5
14226,14231,5
14226,15008,5
14227,14228,5
14227,14229,5
14227,14230,5
14227,14231,5
14227,14232,5
14227,10141,5
14227,14233,5
14227,14234,5
14227,14235,5
14227,14237,5
14227,14238,5
14227,14550,5
14227,14658,5
14227,15349,5
14227,15367,5
14228,14229,5
14228,14230,5
14228,14231,5
14228,15008,5
14229,14230,5
14229,14231,5
14229,14549,5
14229,14550,5
14229,15008,5
14229,15349,5
14229,15367,5
14230,14231,5
14230,14232,5
14230,10141,5
14230,14234,5
14230,14235,5
14230,14237,5
14230,14238,5
14230,14550,5
14230,15009,5
14230,15349,5
14230,15367,5
14231,14232,5
14231,10141,5
14231,14233,5
14231,14234,5
14231,14235,5
14231,10142,5
14231,14237,5
14231,14238,5
14231,14549,5
14231,15008,5
14231,15367,5
14232,10141,5
14232,14233,5
14232,14234,5
14232,14235,5
14232,10142,5
14232,14236,5
14232,14237,5
14232,14238,5
14232,14372,5
14232,14550,5
14232,14658,5
14232,15367,5
10141,14233,5
10141,14234,5
10141,14235,5
10141,10142,5
10141,14236,5
10141,14237,5
10141,14238,5
10141,14550,5
10141,15349,5
10141,15367,5
14233,14234,5
14233,14235,5
14233,10142,5
14233,14236,5
14233,14237,5
14233,14238,5
14233,15065,5
14234,14235,5
14234,10142,5
14234,14236,5
14234,14237,5
14234,14238,5
14234,15349,5
14234,15367,5
14235,10142,5
14235,14236,5
14235,14237,5
14235,14238,5
14235,15367,5
10142,14236,5
10142,14237,5
10142,14238,5
10142,14308,5
10142,15065,5
14236,14237,5
14238,15367,5
14239,11047,5
14240,14325,5
14240,14326,5
14240,10242,5
14240,14328,5
14240,14329,5
14240,10243,5
14240,14330,5
14240,10244,5
14240,14331,5
14240,14332,5
14240,14333,5
14240,14334,5
14240,14335,5
14240,14347,5
14240,14358,5
14240,14359,5
14240,10250,5
14240,14360,5
14240,14465,5
14240,15321,5
14241,14242,5
14241,14243,5
14241,14244,5
14241,10158,5
14241,14260,5
14241,14282,5
14241,14361,5
14241,10255,5
14241,14419,5
14241,14461,5
14241,14464,5
14241,14467,5
14241,14554,5
14241,14577,5
14241,14600,5
14241,10480,5
14241,14601,5
14241,14602,5
14241,14603,5
14241,14604,5
14241,14613,5
14241,10495,5
14241,10496,5
14241,14644,5
14241,14684,5
14241,14759,5
14241,10783,5
14241,14911,5
14241,14942,5
14241,14945,5
14241,14947,5
14241,14948,5
14241,11168,5
14241,15209,5
14241,15254,5
14241,11488,5
14242,14243,5
14242,14601,5
14242,14602,5
14242,14603,5
14243,14244,5
14243,10382,5
14243,14600,5
14243,10480,5
14243,14601,5
14243,14602,5
14243,14603,5
14243,14604,5
14243,15223,5
14244,14467,5
14244,14600,5
14244,10480,5
14244,14601,5
14244,14602,5
14244,14603,5
14244,14604,5
14244,14644,5
14244,14684,5
14244,15217,5
14244,11302,5
14244,15378,5
14245,15085,5
14245,15086,5
14245,15139,5
14246,14785,5
10146,14914,5
10147,14911,5
10147,11440,5
10150,10519,5
10150,14661,5
10150,14662,5
10150,10900,5
10150,15391,5
10151,14358,5
10151,14418,5
10151,14513,5
10151,14531,5
10151,10519,5
10151,14661,5
10151,14662,5
10151,14847,5
10151,14861,5
10151,10900,5
10151,10901,5
10151,15018,5
10151,15059,5
10151,11014,5
10151,11039,5
10151,15203,5
10151,15391,5
14248,14249,5
14248,14423,5
14248,14443,5
14248,14452,5
14248,14492,5
14248,14652,5
14248,10519,5
14248,14661,5
14248,14662,5
14248,10603,5
14248,14765,5
14248,14790,5
14248,10755,5
14248,10790,5
14248,14914,5
14248,14942,5
14248,10900,5
14248,10953,5
14248,15037,5
14248,15147,5
14248,15187,5
14248,15205,5
14248,15222,5
14248,11201,5
14248,15254,5
14248,11227,5
14248,11318,5
14248,15385,5
14248,15391,5
14248,15403,5
14248,15464,5
14248,15472,5
14248,11451,5
14248,11488,5
14248,15546,5
10155,11465,5
10155,15483,5
10155,15484,5
10155,15485,5
10155,15486,5
10155,15487,5
14252,14253,5
14252,14282,5
14252,14349,5
14252,10255,5
14252,14380,5
14252,14414,5
14252,14427,5
14252,14437,5
14252,14466,5
14252,14504,5
14252,14505,5
14252,10412,5
14252,14506,5
14252,14532,5
14252,14680,5
14252,10566,5
14252,14765,5
14252,10799,5
14252,14911,5
14252,10867,5
14252,10868,5
14252,15087,5
14252,11055,5
14252,15187,5
14252,11185,5
14252,11288,5
14252,15327,5
14252,11306,5
14252,15384,5
14252,15429,5
14252,11454,5
10157,14256,5
10157,14282,5
10157,10226,5
10157,14342,5
10157,14433,5
10157,10334,5
10157,14459,5
10157,14463,5
10157,14504,5
10157,14537,5
10157,10496,5
10157,10601,5
10157,14758,5
10157,14760,5
10157,14841,5
10157,10755,5
10157,14854,5
10157,14856,5
10157,10783,5
10157,14888,5
10157,14904,5
10157,14939,5
10157,14940,5
10157,14944,5
10157,14945,5
10157,14946,5
10157,14947,5
10157,14948,5
10157,14949,5
10157,14951,5
10157,14957,5
10157,15017,5
10157,15113,5
10157,15115,5
10157,11168,5
10157,15221,5
10157,11288,5
10157,11421,5
10157,15441,5
10157,15458,5
10157,15472,5
14253,10495,5
14253,10749,5
14253,14999,5
14253,15003,5
14253,15219,5
14253,15230,5
14253,15268,5
14253,11309,5
14254,14419,5
14254,14463,5
14254,14537,5
14254,14676,5
14254,14682,5
14254,14841,5
14254,10783,5
14254,14888,5
14254,14914,5
14254,10867,5
14254,10868,5
14254,14942,5
14254,14945,5
14254,14946,5
14254,14947,5
14254,14948,5
14254,14949,5
14254,11055,5
14254,15219,5
14255,14310,5
14255,14313,5
14255,14316,5
14255,14419,5
14255,14463,5
14255,14464,5
14255,14684,5
14255,10601,5
14255,14911,5
14255,14957,5
14255,11168,5
14255,11215,5
14255,15461,5
14255,15470,5
14256,14282,5
14256,14459,5
14256,14463,5
14256,14464,5
14256,10601,5
14256,10602,5
14256,10603,5
14256,10783,5
14256,14888,5
14256,14904,5
14256,10867,5
14256,10868,5
14256,14939,5
14256,14940,5
14256,14957,5
14256,15017,5
14256,15115,5
14256,11168,5
14256,11288,5
14256,15441,5
14257,14457,5
14257,14531,5
14257,14549,5
14257,14841,5
14257,14951,5
14257,15004,5
14257,10981,5
14257,15027,5
14257,11140,5
14257,11421,5
10158,14348,5
10158,14361,5
10158,14461,5
10158,14463,5
10158,14761,5
10158,14765,5
10158,10815,5
10158,14973,5
10158,11168,5
10158,15209,5
10158,11318,5
10158,15362,5
10158,11421,5
10158,15464,5
10158,11449,5
10158,11451,5
14258,14463,5
14258,14842,5
14258,10799,5
14258,15138,5
14258,11308,5
14258,15384,5
14258,15472,5
14259,14347,5
14259,14349,5
14259,14351,5
14259,14420,5
14259,11140,5
10159,11216,5
10159,11438,5
14260,14347,5
14260,10255,5
14260,14388,5
14260,14473,5
14260,14504,5
14260,14680,5
14260,14907,5
14260,14938,5
14260,10867,5
14260,10868,5
14260,14940,5
14260,15053,5
14260,15084,5
14260,15085,5
14260,11056,5
14260,15143,5
14260,15219,5
14260,11266,5
14260,11274,5
14260,15362,5
14260,15403,5
14260,11385,5
14260,15432,5
14260,11440,5
14260,15468,5
14260,15472,5
14260,11451,5
14260,15505,5
10160,10494,5
10160,14995,5
10160,11076,5
10160,11180,5
10160,11234,5
10160,15369,5
10160,15370,5
10160,15431,5
10160,15483,5
10160,15487,5
10163,10176,5
10163,14267,5
10163,14275,5
10163,10184,5
10163,14350,5
10163,14388,5
10163,14437,5
10163,10874,5
10163,10963,5
10163,11406,5
10163,15466,5
14261,10164,5
14261,14262,5
14261,10165,5
14261,10166,5
14261,10170,5
14261,14263,5
14261,14264,5
14261,10171,5
14261,10172,5
14261,14265,5
14261,14266,5
14261,10335,5
14261,14448,5
14261,14509,5
14261,14550,5
14261,10496,5
14261,10631,5
14261,10849,5
14261,14973,5
14261,15349,5
14261,15367,5
14261,15428,5
14261,11461,5
14261,11515,5
14261,15515,5
10164,10166,5
10164,10167,5
10164,14263,5
10164,10171,5
10164,14265,5
10164,14266,5
10164,14509,5
10164,10496,5
10164,10622,5
10164,15349,5
14262,10166,5
14262,14264,5
14262,14266,5
14262,10496,5
14262,15349,5
14262,15515,5
10165,14568,5
10169,10755,5
14263,15210,5
10172,15096,5
10176,14267,5
10176,10177,5
10176,14268,5
10176,10179,5
10176,10180,5
10176,14269,5
10176,14271,5
10176,10181,5
10176,10183,5
10176,10754,5
10176,14987,5
10176,14988,5
10176,14989,5
10176,14990,5
10176,15077,5
14267,10177,5
14267,14268,5
14267,10178,5
14267,10180,5
14267,14269,5
14267,14271,5
14267,10181,5
14267,14275,5
14267,14466,5
14267,10908,5
14267,14979,5
14267,14988,5
14267,14989,5
14267,14990,5
14267,15210,5
14267,15500,5
10177,14268,5
10177,14271,5
10177,10181,5
10181,15210,5
14272,14274,5
14273,10370,5
10182,14274,5
14274,10370,5
14275,10183,5
14275,10184,5
14275,14276,5
14275,14277,5
14275,10185,5
14275,10268,5
14275,15008,5
10184,10602,5
10184,14760,5
10184,10603,5
10184,14761,5
10184,14762,5
10184,14763,5
10184,14891,5
10184,15008,5
14276,14760,5
10186,14372,5
10186,14977,5
14278,14279,5
14278,10188,5
14278,10189,5
14279,10189,5
14280,14310,5
14280,14459,5
14280,14463,5
14280,10495,5
14280,10501,5
14280,10528,5
14280,10601,5
14280,14758,5
14280,14760,5
14280,10749,5
14280,14868,5
14280,14888,5
14280,14957,5
14280,15003,5
14280,11166,5
14280,11168,5
14280,11311,5
14280,15330,5
14280,15428,5
14280,15429,5
14281,14282,5
14281,14443,5
14281,10369,5
14281,14490,5
14281,14532,5
14281,15217,5
14281,11311,5
14281,15474,5
14282,14285,5
14282,10219,5
14282,10231,5
14282,14324,5
14282,14342,5
14282,14347,5
14282,14348,5
14282,14352,5
14282,14363,5
14282,14388,5
14282,10329,5
14282,14433,5
14282,10334,5
14282,14437,5
14282,14451,5
14282,10360,5
14282,14456,5
14282,14457,5
14282,14459,5
14282,14461,5
14282,14462,5
14282,14467,5
14282,14468,5
14282,14491,5
14282,10401,5
14282,14537,5
14282,10468,5
14282,14598,5
14282,14599,5
14282,10496,5
14282,14644,5
14282,14646,5
14282,14652,5
14282,14676,5
14282,10601,5
14282,14758,5
14282,14759,5
14282,10602,5
14282,14760,5
14282,10603,5
14282,14761,5
14282,14765,5
14282,10610,5
14282,14801,5
14282,14857,5
14282,14868,5
14282,14888,5
14282,14904,5
14282,10799,5
14282,14938,5
14282,14939,5
14282,14940,5
14282,14941,5
14282,14942,5
14282,14944,5
14282,14945,5
14282,14947,5
14282,14948,5
14282,14949,5
14282,14950,5
14282,14951,5
14282,14957,5
14282,14960,5
14282,14984,5
14282,10963,5
14282,11014,5
14282,11016,5
14282,11035,5
14282,15112,5
14282,15115,5
14282,15159,5
14282,11140,5
14282,11168,5
14282,15204,5
14282,15205,5
14282,11185,5
14282,15219,5
14282,15221,5
14282,15230,5
14282,11231,5
14282,11234,5
14282,15277,5
14282,11288,5
14282,11309,5
14282,15335,5
14282,15339,5
14282,11360,5
14282,15384,5
14282,11370,5
14282,11383,5
14282,15432,5
14282,15436,5
14282,11410,5
14282,11440,5
14282,15466,5
14282,15472,5
14282,11451,5
14282,11513,5
14282,11631,5
10197,14451,5
14285,10219,5
14285,10255,5
14285,14424,5
14285,14427,5
14285,14463,5
14285,14505,5
14285,10412,5
14285,10422,5
14285,14777,5
14285,14796,5
14285,14871,5
14285,14911,5
14285,15014,5
14285,15084,5
14285,15089,5
14285,15140,5
14285,15214,5
14285,15227,5
14285,11216,5
14285,15277,5
14285,11288,5
14285,11300,5
14285,11306,5
14285,11311,5
14285,15335,5
14285,15391,5
14285,11410,5
14285,11454,5
14285,15505,5
14285,11513,5
10203,14352,5
10203,14414,5
10203,14463,5
10203,14504,5
10203,10416,5
10203,10494,5
10203,14801,5
10203,15219,5
14287,14737,5
14287,14910,5
14287,10879,5
14287,10946,5
14287,11081,5
14287,15208,5
14287,11402,5
14287,15482,5
14287,15519,5
14288,10207,5
14289,10209,5
14289,14291,5
14289,14293,5
14289,10211,5
14289,15343,5
14290,10209,5
14290,14291,5
14290,14293,5
14290,14294,5
14290,15255,5
14290,15343,5
10209,14291,5
10209,14293,5
10209,14294,5
14291,14293,5
14291,14294,5
14291,14344,5
14291,14357,5
14291,14512,5
14291,14993,5
14291,15224,5
14291,11320,5
14292,14295,5
14292,10212,5
14292,14296,5
14292,14297,5
14292,14481,5
14292,14992,5
14292,15376,5
14292,15377,5
14292,15487,5
14293,15343,5
14295,10212,5
14295,15376,5
14295,15377,5
14296,14297,5
10214,14779,5
10216,15487,5
14298,10217,5
14298,14931,5
14298,15483,5
14298,15485,5
10217,15391,5
10219,10255,5
10219,14406,5
10219,14418,5
10219,14419,5
10219,14420,5
10219,14461,5
10219,14463,5
10219,10369,5
10219,14489,5
10219,14504,5
10219,14532,5
10219,14535,5
10219,14652,5
10219,14658,5
10219,14763,5
10219,14765,5
10219,14777,5
10219,14796,5
10219,14854,5
10219,14856,5
10219,14871,5
10219,10783,5
10219,14888,5
10219,14904,5
10219,14914,5
10219,14936,5
10219,14938,5
